review_id,review_title,review_comment,review_star_rating,reviewed_product_asin,review_year,review_country
R1YSWI9KNB987G,"Cheap quality, bad sound, way too big","Bought these cause I lost the left earbud of my xiaomi redmi dots 3 Pro
Should have just ordered them again.
Thought these might be better -known brand, more expensive etc

But they suck, like, they arent even half as good as my old ones the dont fit good theres a volume difference in the two buds, even latency sometimes

Absolute garbage.",1,B093SW4SWC,2024,Belgium
R12J7RV96HFWTG,Good sound,"I had the other version 'plus' which had the noise canceling feature. My son decided he liked them and I had to order myself some replacements. I didn't pay attention and got these instead of the plus. Having had experience of both, I find that these are not hugely different. It has all the same features and great sound. The only difference I could tell was that if traffic is roaringly buisy you are more aware of it. That said I didn't increase the volume as it was still audible and enjoyable. I also noticed that when someone called my name to get my attention I was vaguely aware of it, whereas the plus version I was oblivious to the point that when they then got fed up and tapped me I would jump out of my skin.

The EQ sound test setting is such a good feature as our hearing changes as we age. When my son tried mine he didn't like how it sounded. When I tried his I couldn't here some of the parts I could here in my own settings such as mid range instruments.

I haven't got them wet and don't intend to but they are said to be splash proof, so I have confidence using them in the gym when I sweat or out in the rain with my coat hood up.

These are very bulky in my small ears. However they stay in place. I was okay with the size buds that were pre installed. The best way to put them in is to insert and twist upwards. Very happy with them and now can't justify paying so much more for the plus version unless the noise canceling was a vital feature I needed.",5,B093SW4SWC,2024,the United Kingdom
R1ZAM0O7IO4LDT,Common malfunction with the product,"Bought my pair in November, been using them care free since then, not the best pair of headphones but I got used to them. When I say not the best: when sweaty they are easy to fall, noise cancelling is not great, volume is not too loud and they don’t catch your voice audio too good when using bluetooth. Problem comes to be that now only 1 is working, and now that I do some research on the problem come to find out is a normal situation to have…",1,B093SW4SWC,2024,Belgium
RAX3THCKRAU0D,Not bad,"They are ok and sound pretty good , comfortable, easy to pair, good battery life but I think you can get better for the price",4,B093SW4SWC,2024,the United Kingdom
RSMOQD980PRH8,The one to get.,"For most on stage musicians, this is sufficient.
The quality surpasses the shure 215",5,B08TCKRRMD,2024,Canada
R2864HBY4RGZDA,Great IEM,"I was all about how great the KZs felt and sound, until someone brought a pair of these to rehearsal.  I sing and play guitar and I love the warmth these have.  Cuts out the harsh highs and gives me the sound I didn’t know I needed.",5,B08TCKRRMD,2024,the United States
R35A7VOEE33QVV,Worse than I expected.,"It not wroth to spend $100 on this ear monitors. The cable, the earbuds, the earbuds tips are feel so cheap. The sound performance was worse than I spend on my last ear monitors which is only $45. The carrier bag is not secure to keep the ear monitors and the earbud tips.",1,B08TCKRRMD,2024,the United States
R6DPNFZFRENUE,Comfortable over 3 sets of fiddle and mandolin playing,"The sound is excellent.  I have 3 other pairs of in ears and the westone  were 3 times the cost of the Senheiser. I will never use the other in ear monitors again.  They are comfortable, easy to use and sound excellent for band work.",5,B08TCKRRMD,2024,the United States
R3UGAXYT8APSDY,Good sound quality.,"Comfortable to wear.
Good sound quality.
Thanks!",5,B08TCKRRMD,2024,Canada
R3JHHC4PNS5ISC,A good IEM if you want to started on your journey,"Can’t even feel the weight, the audio is very good. If you’re unsure between the IE 200 and this, I would recommend this before you headed in this rabbit hole. Audiophile has lots of money, but me, I rather spend it smart. And this is a good choice.",5,B08TCKRRMD,2024,the United States
R2A86OJ825LQEP,Not up to expectations..,Sound was very hollow sounding with virtually no low end or imaging in the center. Everything sounded wide panned. Expected more from the reviews.,2,B08TCKRRMD,2024,the United States
R1A7EVQAQLINPD,Very happy with them,"Using them in our music studio. Thought they sounded a little bit tinny but, I trying to work that out on the mixing board.",4,B08TCKRRMD,2024,Canada
R35CH8LOPG94GL,Amazing quality from Sennheiser.,Top level IEM for any audiophile.,5,B08SW56CDQ,2024,France
R25WAMORBRJIA9,left side ear not working,"Using about 10 months, left side ear not working.
how can i do from Taiwan. Thanks.",1,B07TDSTT9J,2023,Japan
R156MDS1J6M37Q,Sounds absolutely perfect!,"I have used Shure in ears for years now,  but these far surpasses the se215 and 315.
These are crystal clear with all frequencies present,  a great selection.",5,B07MPS6384,2024,the United States
R34VVKKOMFBCJ4,"Disappointing Build Quality, Despite Impressive Sound","I recently purchased the Sennheiser IE 400 Pro, and while I have no complaints about its sound quality, I must express my disappointment with its build quality. Here are my observations:

Sound Quality: The IE 400 Pro delivers an impressive audio experience. The fine trebles and rich sub-bass create an immersive stage sound.

Build Quality Issues: Unfortunately, the build quality falls short. The cable has started flaking off and fraying, which is frustrating. Moreover, obtaining a replacement cable in India is challenging there is none available. Unlike standard MMCX connectors, the IE 400 Pro uses a proprietary cable, limiting our options for replacements.

Longevity Concerns: When I purchased these earphones, I expected them to last. After all, the convenience of not discarding a good set of earphones when the battery dies was a significant selling point. However, the wire didn’t even survive a year before failing.

Warranty Process: I’ve sent the IE 400 Pro for replacement under warranty, but I’m concerned about the long-term situation. If the wire fails again after another year, I’ll be out of warranty and facing the same issue.

Similar Experience with IE 100 Pro: Unfortunately, my experience with the IE 100 Pro has been similar. The wires on that model are also fraying and flaking at the joints.

In summary, while the IE 400 Pro offers excellent sound, the build quality leaves much to be desired. Sennheiser should address these issues to ensure a more durable product for its customers.",1,B07MPS6384,2024,India
RAGG5X9HGQGED,*****,*****,5,B07MPS6384,2024,the United States
R2BM7MC6RNR57T,Left ear bud stopped working after 6 months,Had these and enjoyed them for 6 months just used with my computer. Left ear bud stopped working. Not worth the price tag if it goes defective that soon.,1,B07MPS6384,2023,the United States
R3DSAOTHB1YHZH,It’s the Ear Tip Dude!!,"Many complaints about earbud sound quality are due to poorly chosen OR poorly designed ear tips.  Every ear canal is a little different and getting the fit that fills the ear canal and holds the bud at the right angle can make a HUGE difference in hearing music well across the full human hearing spectrum.

If the canal fit is poor…the sound is often horrible and your money is wasted, because of something you can generally fix.  It’s the Ear Tips Dude!

Higher-end earbuds address the need for a great fit in a variety of tip designs to give the best fit.  Try them out!  This Sennheiser product uses memory foam and that works well for me, BUT it took effort to find the right match for Each canal.  Yep.  Human bodies are kinda symmetrical…at best.",5,B07MPS6384,2023,the United States
